Date,Price,Open,High,Low,Volume,Change,coin_name_abbrv,coin_name,Volume_in_Million
2018-09-13,6482.9,6338.0,6867.3,6337.8,3.53M,2.29%,Bit,Bitcoin,3.53
2018-09-12,6338.0,6293.9,6353.5,6204.5,3.04M,0.70%,Bit,Bitcoin,3.04
2018-09-11,6293.9,6320.7,6391.8,6189.6,3.30M,-0.43%,Bit,Bitcoin,3.3
2018-09-10,6321.0,6238.5,6358.5,6237.3,3.11M,1.32%,Bit,Bitcoin,3.11
2018-09-09,6238.5,6184.3,6432.6,6148.8,2.84M,0.88%,Bit,Bitcoin,2.84
2018-09-08,6184.3,6390.9,6484.3,6132.3,3.46M,-3.23%,Bit,Bitcoin,3.46
2018-09-07,6390.9,6514.1,6540.6,6316.2,3.30M,-1.89%,Bit,Bitcoin,3.3
2018-09-06,6514.0,6706.8,6732.9,6337.8,4.02M,-2.87%,Bit,Bitcoin,4.02
2018-09-05,6706.8,7377.5,7407.5,6691.8,4.55M,-9.09%,Bit,Bitcoin,4.55
2018-09-04,7377.5,7264.2,7409.9,7234.5,3.92M,1.56%,Bit,Bitcoin,3.92
2018-09-03,7264.2,7289.8,7330.7,7182.8,3.87M,-0.41%,Bit,Bitcoin,3.87
2018-09-02,7293.9,7189.6,7334.8,7117.3,3.90M,1.45%,Bit,Bitcoin,3.9
2018-09-01,7189.6,7032.4,7264.3,7020.4,3.52M,2.21%,Bit,Bitcoin,3.52
2018-08-31,7033.8,6993.7,7080.2,6698.0,4.21M,0.57%,Bit,Bitcoin,4.21
2018-08-30,6993.7,7029.2,7050.2,6798.0,3.74M,-0.50%,Bit,Bitcoin,3.74
2018-08-29,7029.1,7074.6,7121.4,6926.7,4.11M,-0.64%,Bit,Bitcoin,4.11
2018-08-28,7074.6,6897.6,7129.7,6861.2,3.79M,2.57%,Bit,Bitcoin,3.79
2018-08-27,6897.6,6712.7,6902.9,6650.4,3.26M,2.75%,Bit,Bitcoin,3.26
2018-08-26,6712.7,6734.9,6892.7,6573.1,3.37M,-0.33%,Bit,Bitcoin,3.37
2018-08-25,6734.8,6680.6,6783.4,6655.3,3.59M,0.81%,Bit,Bitcoin,3.59
2018-08-24,6680.4,6521.2,6721.2,6472.8,3.70M,2.44%,Bit,Bitcoin,3.7
2018-08-23,6521.2,6359.9,6550.2,6359.2,2.76M,2.54%,Bit,Bitcoin,2.76
2018-08-22,6359.6,6482.2,6840.8,6304.8,3.63M,-1.89%,Bit,Bitcoin,3.63
2018-08-21,6482.2,6268.1,6484.1,6257.4,1.46M,3.41%,Bit,Bitcoin,1.46
2018-08-20,6268.1,6474.2,6516.4,6255.9,3.10M,-3.29%,Bit,Bitcoin,3.1
2018-08-19,6481.5,6379.1,6534.8,6316.0,2.71M,1.61%,Bit,Bitcoin,2.71
2018-08-18,6379.1,6581.8,6626.4,6295.5,3.15M,-3.08%,Bit,Bitcoin,3.15
2018-08-17,6581.7,6306.7,6581.7,6291.8,3.20M,4.36%,Bit,Bitcoin,3.2
2018-08-16,6306.7,6256.9,6470.9,6249.8,3.50M,0.80%,Bit,Bitcoin,3.5
2018-08-15,6256.9,6190.2,6592.8,6177.9,3.74M,1.08%,Bit,Bitcoin,3.74
2018-08-14,6190.2,6255.3,6255.3,5898.3,3.66M,-1.04%,Bit,Bitcoin,3.66
2018-08-13,6255.3,6313.0,6524.1,6159.6,234.09K,-0.91%,Bit,Bitcoin,0.23409
2018-08-12,6313.0,6232.1,6453.0,6169.8,216.33K,1.31%,Bit,Bitcoin,0.21633000000000002
2018-08-11,6231.6,6152.8,6469.6,6009.8,247.34K,1.29%,Bit,Bitcoin,0.24734
2018-08-10,6152.3,6539.5,6570.2,6043.4,298.82K,-5.91%,Bit,Bitcoin,0.29882
2018-08-09,6538.8,6283.7,6620.2,6197.0,237.66K,4.06%,Bit,Bitcoin,0.23766
2018-08-08,6283.6,6725.2,6725.2,6138.8,311.54K,-6.56%,Bit,Bitcoin,0.31154000000000004
2018-08-07,6724.9,6943.6,7149.7,6689.9,232.48K,-3.15%,Bit,Bitcoin,0.23248
2018-08-06,6943.6,7027.8,7143.6,6852.5,168.87K,-1.19%,Bit,Bitcoin,0.16887
2018-08-05,7027.1,7014.0,7087.6,6887.9,177.64K,0.18%,Bit,Bitcoin,0.17764
2018-08-04,7014.3,7418.9,7484.2,6949.7,222.57K,-5.46%,Bit,Bitcoin,0.22257
2018-08-03,7419.0,7535.6,7535.6,7293.5,226.46K,-1.55%,Bit,Bitcoin,0.22646
2018-08-02,7535.6,7606.4,7701.4,7470.6,216.34K,-0.93%,Bit,Bitcoin,0.21634
2018-08-01,7606.4,7728.5,7753.2,7449.2,237.69K,-1.59%,Bit,Bitcoin,0.23768999999999998
2018-07-31,7729.4,8176.4,8176.5,7649.8,266.94K,-5.48%,Bit,Bitcoin,0.26694
2018-07-30,8177.1,8214.7,8262.0,7874.4,242.21K,-0.47%,Bit,Bitcoin,0.24221
2018-07-29,8215.6,8231.5,8275.4,8113.3,155.24K,-0.22%,Bit,Bitcoin,0.15524000000000002
2018-07-28,8234.1,8186.8,8234.1,8077.4,147.14K,0.57%,Bit,Bitcoin,0.14714
2018-07-27,8187.4,7936.9,8273.8,7808.3,243.22K,3.15%,Bit,Bitcoin,0.24322
2018-07-26,7937.0,8173.9,8304.3,7861.0,235.45K,-2.90%,Bit,Bitcoin,0.23545
2018-07-25,8173.7,8404.9,8484.6,8062.1,269.23K,-2.78%,Bit,Bitcoin,0.26923
2018-07-24,8407.0,7723.1,8479.8,7701.9,345.32K,8.86%,Bit,Bitcoin,0.34532
2018-07-23,7723.0,7412.4,7809.6,7379.2,272.15K,4.19%,Bit,Bitcoin,0.27215
2018-07-22,7412.3,7409.0,7575.3,7343.7,204.16K,0.05%,Bit,Bitcoin,0.20416
2018-07-21,7408.7,7339.3,7460.8,7223.5,160.77K,0.95%,Bit,Bitcoin,0.16077000000000002
2018-07-20,7339.4,7477.6,7683.6,7292.0,258.85K,-1.85%,Bit,Bitcoin,0.25885
2018-07-19,7477.5,7383.9,7558.4,7288.8,247.25K,1.27%,Bit,Bitcoin,0.24725
2018-07-18,7383.6,7321.6,7581.2,7249.3,333.32K,0.84%,Bit,Bitcoin,0.33332
2018-07-17,7322.0,6729.8,7453.2,6666.0,337.75K,8.80%,Bit,Bitcoin,0.33775
2018-07-16,6729.9,6362.8,6749.2,6344.1,312.12K,5.77%,Bit,Bitcoin,0.31212
2018-07-15,6362.9,6254.8,6399.6,6238.5,180.67K,1.73%,Bit,Bitcoin,0.18067
2018-07-14,6254.8,6229.5,6313.5,6192.5,243.71K,0.40%,Bit,Bitcoin,0.24371
2018-07-13,6230.2,6250.8,6333.8,6144.5,233.22K,-0.33%,Bit,Bitcoin,0.23322
2018-07-12,6250.6,6389.1,6389.4,6088.8,289.24K,-2.17%,Bit,Bitcoin,0.28924
2018-07-11,6389.1,6307.2,6409.7,6296.6,243.82K,1.30%,Bit,Bitcoin,0.24381999999999998
2018-07-10,6307.2,6668.4,6686.8,6291.5,315.27K,-5.40%,Bit,Bitcoin,0.31527
2018-07-09,6667.1,6715.1,6793.8,6637.7,289.48K,-0.71%,Bit,Bitcoin,0.28948
2018-07-08,6714.8,6765.4,6784.0,6694.3,267.60K,-0.75%,Bit,Bitcoin,0.2676
2018-07-07,6765.5,6617.7,6805.9,6531.1,114.57K,2.23%,Bit,Bitcoin,0.11456999999999999
2018-07-06,6617.7,6546.5,6638.2,6458.3,132.69K,1.09%,Bit,Bitcoin,0.13269
2018-07-05,6546.5,6598.0,6693.6,6466.1,166.18K,-0.79%,Bit,Bitcoin,0.16618
2018-07-04,6598.4,6513.8,6774.5,6442.3,143.04K,1.30%,Bit,Bitcoin,0.14304
2018-07-03,6513.5,6618.6,6676.6,6513.5,150.19K,-1.60%,Bit,Bitcoin,0.15019
2018-07-02,6619.5,6349.1,6680.0,6275.0,179.92K,3.97%,Bit,Bitcoin,0.17992
2018-07-01,6366.8,6398.5,6445.1,6284.7,128.51K,-0.50%,Bit,Bitcoin,0.12850999999999999
2018-06-30,6398.9,6213.4,6498.5,6204.0,189.33K,2.99%,Bit,Bitcoin,0.18933000000000003
2018-06-29,6213.3,5883.2,6284.9,5818.5,206.96K,5.61%,Bit,Bitcoin,0.20696
2018-06-28,5883.5,6154.9,6178.4,5854.0,156.05K,-4.41%,Bit,Bitcoin,0.15605000000000002
2018-06-27,6154.9,6081.1,6187.3,6025.4,133.42K,1.20%,Bit,Bitcoin,0.13341999999999998
2018-06-26,6082.1,6256.9,6267.7,6060.0,176.66K,-2.79%,Bit,Bitcoin,0.17665999999999998
2018-06-25,6256.6,6155.1,6331.2,6101.7,210.69K,1.66%,Bit,Bitcoin,0.21069
2018-06-24,6154.6,6167.9,6248.3,5785.3,240.60K,-0.21%,Bit,Bitcoin,0.24059999999999998
2018-06-23,6167.3,6055.2,6259.0,6032.8,142.90K,1.84%,Bit,Bitcoin,0.1429
2018-06-22,6055.7,6728.2,6739.7,5955.0,278.22K,-9.99%,Bit,Bitcoin,0.27822
2018-06-21,6728.0,6765.8,6797.5,6695.1,99.29K,-0.55%,Bit,Bitcoin,0.09929
2018-06-20,6765.4,6752.3,6812.7,6575.1,121.48K,0.19%,Bit,Bitcoin,0.12148
2018-06-19,6752.4,6719.8,6839.5,6681.5,120.54K,0.49%,Bit,Bitcoin,0.12054000000000001
2018-06-18,6719.8,6460.5,6794.5,6410.9,135.70K,4.02%,Bit,Bitcoin,0.1357
2018-06-17,6460.3,6505.8,6593.0,6452.1,90.67K,-0.70%,Bit,Bitcoin,0.09067
2018-06-16,6505.8,6410.0,6564.2,6358.0,108.79K,1.49%,Bit,Bitcoin,0.10879000000000001
2018-06-15,6410.3,6647.3,6655.8,6395.7,143.53K,-3.56%,Bit,Bitcoin,0.14353
2018-06-14,6647.1,6312.3,6711.5,6283.6,201.54K,5.30%,Bit,Bitcoin,0.20154
2018-06-13,6312.3,6558.5,6624.6,6129.1,237.48K,-3.75%,Bit,Bitcoin,0.23748
2018-06-12,6558.2,6885.9,6887.2,6476.0,178.26K,-4.76%,Bit,Bitcoin,0.17826
2018-06-11,6885.9,6775.2,6910.8,6657.2,174.88K,1.64%,Bit,Bitcoin,0.17488
2018-06-10,6775.1,7515.8,7516.3,6668.1,275.69K,-9.85%,Bit,Bitcoin,0.27569
2018-06-09,7515.8,7622.1,7689.0,7493.3,97.56K,-1.40%,Bit,Bitcoin,0.09756000000000001
2018-06-08,7622.1,7697.9,7710.5,7556.9,112.88K,-0.98%,Bit,Bitcoin,0.11288
2018-06-07,7697.8,7661.0,7754.7,7657.7,124.00K,0.48%,Bit,Bitcoin,0.124
2018-06-06,7661.0,7631.5,7699.1,7504.4,130.66K,0.39%,Bit,Bitcoin,0.13066
2018-06-05,7631.5,7507.4,7672.6,7391.0,145.23K,1.69%,Bit,Bitcoin,0.14523
2018-06-04,7504.3,7729.3,7759.9,7468.4,141.01K,-2.91%,Bit,Bitcoin,0.14101
2018-06-03,7729.3,7646.6,7775.0,7611.3,116.68K,1.08%,Bit,Bitcoin,0.11668
2018-06-02,7646.6,7530.8,7694.5,7467.9,121.18K,1.54%,Bit,Bitcoin,0.12118000000000001
2018-06-01,7530.8,7502.5,7610.4,7375.8,135.92K,0.38%,Bit,Bitcoin,0.13591999999999999
2018-05-31,7502.6,7400.8,7611.9,7355.0,144.52K,1.39%,Bit,Bitcoin,0.14452
2018-05-30,7400.1,7469.2,7565.2,7306.8,140.37K,-0.91%,Bit,Bitcoin,0.14037
2018-05-29,7467.7,7119.3,7533.0,7069.8,186.97K,4.89%,Bit,Bitcoin,0.18697
2018-05-28,7119.3,7367.3,7446.9,7090.6,152.29K,-3.36%,Bit,Bitcoin,0.15228999999999998
2018-05-27,7366.7,7361.9,7411.8,7267.5,103.29K,0.07%,Bit,Bitcoin,0.10329
2018-05-26,7361.3,7478.5,7619.3,7331.5,103.07K,-1.56%,Bit,Bitcoin,0.10307
2018-05-25,7477.7,7593.9,7653.4,7355.6,161.82K,-1.52%,Bit,Bitcoin,0.16182
2018-05-24,7592.9,7512.3,7736.6,7293.4,211.11K,1.07%,Bit,Bitcoin,0.21111000000000002
2018-05-23,7512.3,8005.7,8047.4,7467.6,237.60K,-6.17%,Bit,Bitcoin,0.2376
2018-05-22,8006.0,8403.8,8414.5,7979.3,137.51K,-4.73%,Bit,Bitcoin,0.13751
2018-05-21,8403.3,8529.5,8550.6,8375.5,115.52K,-1.47%,Bit,Bitcoin,0.11552
2018-05-20,8529.0,8243.9,8580.4,8184.7,113.76K,3.44%,Bit,Bitcoin,0.11376
2018-05-19,8245.1,8244.7,8389.1,8153.2,107.89K,-0.01%,Bit,Bitcoin,0.10789
2018-05-18,8245.7,8064.4,8273.6,7939.8,150.32K,2.27%,Bit,Bitcoin,0.15031999999999998
2018-05-17,8063.0,8344.6,8458.7,8022.3,154.36K,-3.37%,Bit,Bitcoin,0.15436000000000002
2018-05-16,8344.4,8477.0,8496.4,8120.1,188.03K,-1.56%,Bit,Bitcoin,0.18803
2018-05-15,8477.0,8674.0,8842.1,8436.5,179.62K,-2.27%,Bit,Bitcoin,0.17962
2018-05-14,8674.1,8693.4,8878.3,8305.1,212.05K,-0.22%,Bit,Bitcoin,0.21205000000000002
2018-05-13,8693.5,8489.1,8758.4,8330.0,149.80K,2.77%,Bit,Bitcoin,0.14980000000000002
2018-05-12,8459.5,8409.6,8646.1,8184.1,210.87K,0.61%,Bit,Bitcoin,0.21087
2018-05-11,8408.3,9026.0,9028.7,8359.6,270.62K,-6.84%,Bit,Bitcoin,0.27062
2018-05-10,9025.7,9319.2,9393.3,9013.4,152.71K,-3.15%,Bit,Bitcoin,0.15271
2018-05-09,9319.1,9194.9,9377.9,8988.0,147.89K,1.33%,Bit,Bitcoin,0.14789
2018-05-08,9196.4,9373.9,9404.4,9079.8,157.45K,-2.49%,Bit,Bitcoin,0.15744999999999998
2018-05-07,9431.6,9651.1,9675.6,9204.2,165.08K,-2.33%,Bit,Bitcoin,0.16508
2018-05-06,9656.4,9859.6,9957.7,9446.7,150.95K,-2.00%,Bit,Bitcoin,0.15095
2018-05-05,9853.5,9709.5,9992.8,9691.3,158.45K,1.49%,Bit,Bitcoin,0.15844999999999998
2018-05-04,9708.6,9747.6,9800.9,9549.0,161.55K,-0.42%,Bit,Bitcoin,0.16155
2018-05-03,9749.7,9244.2,9809.4,9171.4,201.18K,5.48%,Bit,Bitcoin,0.20118
2018-05-02,9243.2,9076.8,9265.7,8991.9,137.48K,1.85%,Bit,Bitcoin,0.13748
2018-05-01,9074.9,9245.1,9245.1,8851.0,173.35K,-1.84%,Bit,Bitcoin,0.17335
2018-04-30,9245.1,9415.8,9456.7,9135.4,156.83K,-1.80%,Bit,Bitcoin,0.15683000000000002
2018-04-29,9415.1,9352.2,9565.1,9182.8,184.72K,0.67%,Bit,Bitcoin,0.18472
2018-04-28,9352.4,8940.8,9428.9,8895.5,199.78K,4.60%,Bit,Bitcoin,0.19978
2018-04-27,8940.9,9282.8,9386.3,8920.2,184.91K,-3.73%,Bit,Bitcoin,0.18491
2018-04-26,9287.0,8874.5,9303.6,8669.8,248.39K,4.67%,Bit,Bitcoin,0.24839
2018-04-25,8873.1,9645.0,9753.1,8768.1,395.67K,-8.01%,Bit,Bitcoin,0.39567
2018-04-24,9645.3,8952.7,9734.8,8937.0,260.79K,7.73%,Bit,Bitcoin,0.26079
2018-04-23,8952.8,8809.3,9001.0,8785.3,147.54K,1.66%,Bit,Bitcoin,0.14754
2018-04-22,8806.7,8923.6,9022.3,8766.5,161.89K,-1.30%,Bit,Bitcoin,0.16188999999999998
2018-04-21,8923.1,8867.0,9027.7,8614.5,206.01K,0.63%,Bit,Bitcoin,0.20601
2018-04-20,8867.0,8292.3,8926.2,8224.5,225.96K,6.95%,Bit,Bitcoin,0.22596
2018-04-19,8290.8,8179.0,8303.7,8126.7,155.08K,1.37%,Bit,Bitcoin,0.15508000000000002
2018-04-18,8178.4,7908.5,8227.6,7895.3,163.26K,3.41%,Bit,Bitcoin,0.16326
2018-04-17,7908.6,8070.0,8171.7,7852.8,162.59K,-2.00%,Bit,Bitcoin,0.16259
2018-04-16,8070.0,8362.2,8412.9,7908.5,197.70K,-3.51%,Bit,Bitcoin,0.1977
2018-04-15,8363.6,8004.6,8411.5,8004.6,160.26K,4.49%,Bit,Bitcoin,0.16025999999999999
2018-04-14,8004.4,7891.1,8180.2,7839.3,164.71K,1.48%,Bit,Bitcoin,0.16471
2018-04-13,7887.4,7926.9,8228.0,7756.6,296.95K,-0.49%,Bit,Bitcoin,0.29695
2018-04-12,7926.6,6963.3,8009.6,6779.3,398.30K,13.85%,Bit,Bitcoin,0.3983
2018-04-11,6962.1,6855.6,6988.6,6818.4,142.07K,1.56%,Bit,Bitcoin,0.14207
2018-04-10,6854.8,6782.6,6899.5,6671.6,134.23K,1.08%,Bit,Bitcoin,0.13423
2018-04-09,6781.9,7035.7,7192.5,6633.2,241.19K,-3.54%,Bit,Bitcoin,0.24119
2018-04-08,7030.5,6905.9,7113.4,6903.9,132.51K,1.81%,Bit,Bitcoin,0.13251
2018-04-07,6905.7,6624.5,7071.9,6616.1,177.10K,4.25%,Bit,Bitcoin,0.1771
2018-04-06,6624.3,6783.7,6859.7,6523.4,174.90K,-2.33%,Bit,Bitcoin,0.1749
2018-04-05,6782.0,6808.7,6918.2,6592.5,221.70K,-0.40%,Bit,Bitcoin,0.22169999999999998
2018-04-04,6808.9,7423.8,7432.9,6726.9,239.51K,-8.29%,Bit,Bitcoin,0.23951
2018-04-03,7424.2,7067.2,7519.3,7032.9,230.80K,5.03%,Bit,Bitcoin,0.2308
2018-04-02,7068.4,6825.4,7121.3,6787.6,199.31K,3.56%,Bit,Bitcoin,0.19931000000000001
2018-04-01,6825.2,6939.1,7047.7,6460.1,257.53K,-1.63%,Bit,Bitcoin,0.25753
2018-03-31,6938.2,6856.5,7221.5,6804.9,245.30K,1.23%,Bit,Bitcoin,0.24530000000000002
2018-03-30,6853.7,7132.4,7288.1,6603.8,417.31K,-3.86%,Bit,Bitcoin,0.41731
2018-03-29,7129.2,7955.2,7980.7,6954.9,348.75K,-10.38%,Bit,Bitcoin,0.34875
2018-03-28,7954.9,7803.0,8110.4,7754.5,167.36K,1.96%,Bit,Bitcoin,0.16736
2018-03-27,7801.7,8146.5,8218.3,7760.6,223.10K,-4.20%,Bit,Bitcoin,0.2231
2018-03-26,8143.5,8474.0,8515.7,7865.9,247.18K,-3.89%,Bit,Bitcoin,0.24718
2018-03-25,8473.2,8549.1,8679.0,8392.2,149.52K,-0.87%,Bit,Bitcoin,0.14952000000000001
2018-03-24,8547.4,8917.3,9008.8,8523.6,177.43K,-4.14%,Bit,Bitcoin,0.17743
2018-03-23,8916.8,8725.3,8917.0,8305.6,210.11K,2.18%,Bit,Bitcoin,0.21011000000000002
2018-03-22,8726.2,8903.7,9096.2,8499.1,223.01K,-2.02%,Bit,Bitcoin,0.22300999999999999
2018-03-21,8905.9,8912.4,9173.4,8775.1,218.19K,-0.08%,Bit,Bitcoin,0.21819
2018-03-20,8912.6,8614.1,9039.6,8326.8,253.44K,3.43%,Bit,Bitcoin,0.25344
2018-03-19,8616.8,8200.9,8698.3,8127.7,316.96K,5.07%,Bit,Bitcoin,0.31695999999999996
2018-03-18,8201.2,7873.2,8283.6,7323.3,348.02K,4.14%,Bit,Bitcoin,0.34802
2018-03-17,7874.9,8198.0,8344.8,7760.2,208.05K,-5.00%,Bit,Bitcoin,0.20805
2018-03-16,8289.2,8264.3,8604.8,7929.1,236.13K,0.30%,Bit,Bitcoin,0.23613
2018-03-15,8264.4,8210.2,8427.0,7691.7,326.53K,0.66%,Bit,Bitcoin,0.32653
2018-03-14,8210.6,9154.9,9353.4,7958.5,305.45K,-10.32%,Bit,Bitcoin,0.30545
2018-03-13,9154.9,9138.7,9482.0,8875.1,239.46K,0.19%,Bit,Bitcoin,0.23946
2018-03-12,9137.4,9535.8,9892.2,8804.1,257.91K,-4.12%,Bit,Bitcoin,0.25791000000000003
2018-03-11,9529.6,8732.2,9719.6,8516.4,266.59K,8.76%,Bit,Bitcoin,0.26659
2018-03-10,8762.0,9216.2,9500.0,8691.1,198.73K,-4.94%,Bit,Bitcoin,0.19873
2018-03-09,9217.0,9301.9,9420.5,8351.0,371.46K,-0.89%,Bit,Bitcoin,0.37145999999999996
2018-03-08,9300.0,9910.7,10109.0,9037.0,256.26K,-6.09%,Bit,Bitcoin,0.25626
2018-03-07,9902.9,10779.0,10899.0,9422.1,284.54K,-7.23%,Bit,Bitcoin,0.28454
2018-03-06,10675.1,11314.2,11316.4,10412.0,230.65K,-5.78%,Bit,Bitcoin,0.23065
2018-03-05,11330.6,11415.7,11506.9,11281.2,162.11K,-0.75%,Bit,Bitcoin,0.16211
2018-03-04,11416.5,11402.8,11490.3,10878.4,156.40K,0.12%,Bit,Bitcoin,0.1564
2018-03-03,11402.3,10822.5,11420.7,9585.5,172.20K,5.31%,Bit,Bitcoin,0.1722
2018-03-02,10827.7,10904.5,11167.0,10677.1,201.69K,-0.70%,Bit,Bitcoin,0.20169
2018-03-01,10904.5,10335.1,11047.8,10248.7,188.77K,5.52%,Bit,Bitcoin,0.18877000000000002
2018-02-28,10333.9,10584.4,11070.7,10303.4,215.22K,-2.46%,Bit,Bitcoin,0.21522
2018-02-27,10594.4,10287.8,10867.2,10120.5,202.58K,3.01%,Bit,Bitcoin,0.20258
2018-02-26,10285.1,9590.9,10378.4,9410.3,235.94K,7.30%,Bit,Bitcoin,0.23594
2018-02-25,9585.2,9703.1,9860.3,9330.1,196.49K,-1.23%,Bit,Bitcoin,0.19649
2018-02-24,9704.3,10163.8,10506.1,9394.5,239.16K,-4.58%,Bit,Bitcoin,0.23915999999999998
2018-02-23,10170.4,9840.6,10419.1,9597.8,271.50K,3.34%,Bit,Bitcoin,0.2715
2018-02-22,9841.7,10470.1,10930.2,9743.9,316.63K,-6.03%,Bit,Bitcoin,0.31663
2018-02-21,10473.0,11240.9,11289.7,10252.2,327.14K,-6.81%,Bit,Bitcoin,0.32714
2018-02-20,11238.7,11169.7,11791.5,11119.9,267.56K,0.62%,Bit,Bitcoin,0.26756
2018-02-19,11169.4,10396.6,11250.5,10324.8,215.20K,7.41%,Bit,Bitcoin,0.2152
2018-02-18,10398.8,11073.7,11271.6,10137.2,288.91K,-6.09%,Bit,Bitcoin,0.28891
2018-02-17,11073.5,10177.3,11095.9,10070.9,224.76K,8.79%,Bit,Bitcoin,0.22476
2018-02-16,10178.7,10031.3,10294.3,9707.7,206.44K,1.41%,Bit,Bitcoin,0.20643999999999998
2018-02-15,10037.3,9475.6,10206.8,9348.5,291.28K,5.92%,Bit,Bitcoin,0.29128
2018-02-14,9476.3,8542.6,9500.0,8541.6,246.88K,10.97%,Bit,Bitcoin,0.24688
2018-02-13,8539.2,8906.2,8942.7,8378.0,195.87K,-4.09%,Bit,Bitcoin,0.19587000000000002
2018-02-12,8903.5,8083.6,8984.9,8083.6,238.67K,10.17%,Bit,Bitcoin,0.23867
2018-02-11,8081.9,8559.7,8564.2,7843.7,236.20K,-5.58%,Bit,Bitcoin,0.2362
2018-02-10,8559.6,8697.3,9066.6,8172.2,263.53K,-1.61%,Bit,Bitcoin,0.26353
2018-02-09,8699.8,8163.6,8735.6,7784.6,233.94K,6.56%,Bit,Bitcoin,0.23394
2018-02-08,8164.2,7595.1,8489.9,7595.1,296.10K,7.50%,Bit,Bitcoin,0.29610000000000003
2018-02-07,7594.7,7693.8,8536.5,7196.6,445.62K,-1.38%,Bit,Bitcoin,0.44562
2018-02-06,7701.2,6939.3,7896.2,5996.6,886.88K,10.99%,Bit,Bitcoin,0.88688
2018-02-05,6938.5,8220.8,8383.2,6651.9,593.89K,-15.61%,Bit,Bitcoin,0.59389
2018-02-04,8222.2,9241.5,9382.1,7932.1,280.94K,-11.03%,Bit,Bitcoin,0.28094
2018-02-03,9241.1,8894.4,9506.9,8249.3,248.71K,3.91%,Bit,Bitcoin,0.24871000000000001
2018-02-02,8893.2,9179.8,9201.4,7915.8,519.40K,-3.14%,Bit,Bitcoin,0.5194
2018-02-01,9181.1,10266.2,10303.0,8789.2,358.40K,-10.56%,Bit,Bitcoin,0.3584
2018-01-31,10265.4,10166.3,10397.7,9742.2,208.47K,0.98%,Bit,Bitcoin,0.20847
2018-01-30,10166.0,11244.5,11277.2,9917.7,264.72K,-9.59%,Bit,Bitcoin,0.26472
2018-01-29,11244.8,11794.9,11888.1,11119.0,137.42K,-4.67%,Bit,Bitcoin,0.13742
2018-01-28,11795.1,11471.2,12112.7,11433.3,154.63K,2.86%,Bit,Bitcoin,0.15463
2018-01-27,11467.5,11118.0,11621.7,10908.4,163.49K,3.14%,Bit,Bitcoin,0.16349
2018-01-26,11118.1,11203.1,11655.3,10389.4,253.91K,-0.76%,Bit,Bitcoin,0.25390999999999997
2018-01-25,11203.0,11439.9,11740.9,10983.8,181.81K,-2.18%,Bit,Bitcoin,0.18181
2018-01-24,11452.3,10899.4,11549.5,10584.5,136.06K,5.04%,Bit,Bitcoin,0.13606000000000001
2018-01-23,10903.2,10869.0,11438.0,10056.6,188.37K,0.35%,Bit,Bitcoin,0.18837
2018-01-22,10864.8,11597.5,11970.9,10136.8,201.73K,-6.30%,Bit,Bitcoin,0.20173
2018-01-21,11594.9,12857.1,12860.2,11164.5,206.96K,-9.83%,Bit,Bitcoin,0.20696
2018-01-20,12858.9,11579.2,13082.2,11567.3,143.90K,11.04%,Bit,Bitcoin,0.1439
2018-01-19,11580.2,11229.6,11973.2,10901.5,170.74K,2.98%,Bit,Bitcoin,0.17074
2018-01-18,11245.4,11202.0,12004.7,10660.2,242.45K,0.47%,Bit,Bitcoin,0.24245
2018-01-17,11192.3,11357.7,11769.6,9271.3,361.80K,-1.49%,Bit,Bitcoin,0.3618
2018-01-16,11362.0,13704.4,13711.0,10050.7,317.10K,-17.05%,Bit,Bitcoin,0.31710000000000005
2018-01-15,13697.5,13695.5,14396.6,13475.4,73.27K,0.02%,Bit,Bitcoin,0.07327
2018-01-14,13695.2,14291.9,14446.1,13094.7,85.12K,-4.18%,Bit,Bitcoin,0.08512
2018-01-13,14292.2,13896.0,14640.7,13888.2,61.14K,2.92%,Bit,Bitcoin,0.06114
2018-01-12,13886.7,13529.2,14176.4,13410.0,82.37K,2.60%,Bit,Bitcoin,0.08237
2018-01-11,13535.4,15046.7,15109.1,13048.3,167.81K,-10.02%,Bit,Bitcoin,0.16781000000000001
2018-01-10,15043.0,14778.5,15045.4,13613.1,87.07K,1.79%,Bit,Bitcoin,0.08707
2018-01-09,14778.5,14976.2,15324.6,14613.4,71.40K,-1.32%,Bit,Bitcoin,0.0714
2018-01-08,14976.2,16228.3,16302.9,13902.3,142.45K,-7.71%,Bit,Bitcoin,0.14245
2018-01-07,16228.2,17174.5,17184.8,15791.1,79.01K,-5.50%,Bit,Bitcoin,0.07901000000000001
2018-01-06,17172.3,16954.8,17252.8,16286.6,83.93K,1.28%,Bit,Bitcoin,0.08393
2018-01-05,16954.8,15180.1,17126.9,14832.4,141.96K,11.69%,Bit,Bitcoin,0.14196
2018-01-04,15180.1,15156.5,15408.7,14244.7,110.97K,0.15%,Bit,Bitcoin,0.11097
2018-01-03,15156.6,14754.1,15435.0,14579.7,106.54K,2.73%,Bit,Bitcoin,0.10654000000000001
2018-01-02,14754.1,13444.9,15306.1,12934.2,137.73K,9.74%,Bit,Bitcoin,0.13773
2018-01-01,13444.9,13850.5,13921.5,12877.7,78.43K,-2.93%,Bit,Bitcoin,0.07843000000000001
2017-12-31,13850.4,12532.4,14241.8,12359.4,111.27K,10.52%,Bit,Bitcoin,0.11127
